hea_id,start_ts,end_ts,usr_id,defendant_name,judge_name
12266338,2023-11-12T11:17:00.000z,2023-11-12T12:17:00.000z,821,Bailee,Default, Judge
12271953,2023-05-10T17:44:46.000z,2023-05-10T18:44:46.000z,821,Douglas,Her Honour Judge Copeland
12273422,2024-05-03T22:36:16.000z,2024-05-03T23:36:16.000z,821,Lainey,Her Honour Judge Crawford
12273581,2023-05-23T19:40:44.000z,2023-05-23T20:40:44.000z,821,Lennox,HER HONOUR JUDGE Sanders
12289604,2024-02-13T04:52:12.000z,2024-02-13T05:52:12.000z,821,Jenna,Moss KC
12297075,2023-11-26T12:01:58.000z,2023-11-26T13:01:58.000z,821,Legend,THE RECORDER OF COVENTRY CROWN COURT
12298753,2024-04-03T01:28:20.000z,2024-04-03T02:28:20.000z,304,Desmond,HER HONOUR JUDGE Arroyo
12301078,2024-05-27T04:11:13.000z,2024-05-27T05:11:13.000z,304,Ruben,NONE
12311668,2023-07-24T20:42:59.000z,2023-07-24T21:42:59.000z,304,Mackenzie,N/A
12318393,2023-03-20T20:49:20.000z,2023-03-20T21:49:20.000z,821,Erin,His Honour Judge Jacobs
12330959,2023-03-19T01:45:54.000z,2023-03-19T02:45:54.000z,304,Yousef,His Honour Judge O???Connor
12337725,2024-02-22T11:41:13.000z,2024-02-22T12:41:13.000z,821,Belen,His Honour Judge Middleton
12341011,2023-06-21T13:36:32.000z,2023-06-21T14:36:32.000z,821,Harris,THE RECORDER OF COVENTRY CROWN COURT
12354921,2023-03-18T12:30:40.000z,2023-03-18T13:30:40.000z,821,Myra,His Honour Judge Morales
12367968,2024-03-19T06:51:45.000z,2024-03-19T07:51:45.000z,821,Otis,THE RECORDER OF COVENTRY CROWN COURT
12377111,2023-10-27T17:55:48.000z,2023-10-27T18:55:48.000z,821,Paris,HER HONOUR JUDGE Hill
12417447,2023-09-11T07:21:03.000z,2023-09-11T08:21:03.000z,596,Emersyn,Her Honour Judge Dominguez
12420755,2024-01-11T13:37:19.000z,2024-01-11T14:37:19.000z,381,Elijah,Her Honour Judge Bishop
12424672,2024-04-26T02:35:49.000z,2024-04-26T03:35:49.000z,381,Lainey,THE RECORDER OF HOVE TRIAL CENTRE
12425202,2024-01-08T00:19:40.000z,2024-01-08T01:19:40.000z,596,Crystal,HER HONOUR JUDGE Russell
12430818,2023-03-28T22:33:15.000z,2023-03-28T23:33:15.000z,381,Aylin,NONE
12439681,2023-12-16T04:54:50.000z,2023-12-16T05:54:50.000z,596,Kenzie,Default, Judge
12441774,2023-08-22T09:18:58.000z,2023-08-22T10:18:58.000z,381,Vivienne,NONE
12449111,2024-01-05T07:09:23.000z,2024-01-05T08:09:23.000z,596,Aldo,Default, Judge
12454295,2024-03-19T04:08:03.000z,2024-03-19T05:08:03.000z,381,Mark,THE RECORDER OF HOVE TRIAL CENTRE
12463631,2024-05-17T00:55:10.000z,2024-05-17T01:55:10.000z,596,Casen,HIS HONOUR JUDGE Zavala
12468581,2024-04-12T05:21:19.000z,2024-04-12T06:21:19.000z,381,Skyla,Davenport QC
12474682,2023-11-29T22:39:11.000z,2023-11-29T23:39:11.000z,596,Ira,HER HONOUR JUDGE Leonard
12479129,2023-03-28T21:06:15.000z,2023-03-28T22:06:15.000z,596,Ahmad,Her Honour Judge Sullivan
12481537,2023-08-01T09:17:32.000z,2023-08-01T10:17:32.000z,381,Dakari,THE RECORDER OF HOVE TRIAL CENTRE
12484170,2023-08-05T20:23:47.000z,2023-08-05T21:23:47.000z,596,Hudson,Her Honour Judge Meza
12490314,2023-03-25T14:57:25.000z,2023-03-25T15:57:25.000z,596,Lainey,Kelly QC
12499868,2024-04-28T13:54:25.000z,2024-04-28T14:54:25.000z,596,Roselyn,Default, Judge
12505379,2023-11-09T16:53:41.000z,2023-11-09T17:53:41.000z,381,Everly,Default, Judge
12514805,2024-01-01T10:52:30.000z,2024-01-01T11:52:30.000z,596,Blair,Tyler KC
12526745,2023-03-06T10:00:15.000z,2023-03-06T11:00:15.000z,824,Kamari,HER HONOUR JUDGE Hancock
12527540,2024-01-12T13:19:36.000z,2024-01-12T14:19:36.000z,647,August,Cohen KC
12530395,2023-07-02T09:25:07.000z,2023-07-02T10:25:07.000z,824,Castiel,Her Honour Judge Warner
12531013,2024-05-16T13:05:03.000z,2024-05-16T14:05:03.000z,824,Lydia,NONE
12546420,2023-08-15T20:58:58.000z,2023-08-15T21:58:58.000z,824,Ander,HIS HONOUR JUDGE Atkins
12552473,2024-04-13T09:55:56.000z,2024-04-13T10:55:56.000z,824,Dustin,HER HONOUR JUDGE Rogers
12559109,2023-03-02T22:19:20.000z,2023-03-02T23:19:20.000z,647,Leo,Harmon KC
12561249,2023-05-30T07:46:21.000z,2023-05-30T08:46:21.000z,824,Clyde,Default, Judge
12564729,2023-03-16T12:44:26.000z,2023-03-16T13:44:26.000z,647,Dawson,Pratt KC
12567775,2023-08-02T21:47:36.000z,2023-08-02T22:47:36.000z,824,Destiny,HER HONOUR JUDGE Hayden
12570906,2023-05-11T07:49:33.000z,2023-05-11T08:49:33.000z,824,Leyla,Her Honour Judge Lawson
12573759,2024-05-25T05:37:42.000z,2024-05-25T06:37:42.000z,824,Eden,N/A
12576201,2023-09-27T18:49:28.000z,2023-09-27T19:49:28.000z,647,Ava,N/A
12588685,2024-04-14T00:17:05.000z,2024-04-14T01:17:05.000z,647,Liana,Her Honour Judge Gilmore
12602000,2024-01-04T08:29:14.000z,2024-01-04T09:29:14.000z,647,Hallie,His Honour Judge Clay
12609047,2023-11-19T13:17:53.000z,2023-11-19T14:17:53.000z,824,Gemma,HER HONOUR JUDGE McGee
12618731,2023-05-24T03:03:48.000z,2023-05-24T04:03:48.000z,647,Cataleya,N/A
12630008,2023-10-12T06:39:07.000z,2023-10-12T07:39:07.000z,824,Ezra,NONE
12638982,2023-12-12T08:16:24.000z,2023-12-12T09:16:24.000z,647,Kylen,Horn QC
12643562,2023-05-12T03:05:44.000z,2023-05-12T04:05:44.000z,824,Adriana,THE RECORDER OF THE LOWRY THEATRE
12646221,2024-05-20T17:28:49.000z,2024-05-20T18:28:49.000z,647,Brylee,His Honour Judge Schultz
12647999,2023-06-05T12:54:53.000z,2023-06-05T13:54:53.000z,615,Kason,HER HONOUR JUDGE Coffey
12657186,2023-08-19T16:55:56.000z,2023-08-19T17:55:56.000z,651,Aurora,NONE
12658413,2023-05-18T18:03:03.000z,2023-05-18T19:03:03.000z,615,Zavier,Her Honour Judge Macdonald
12667124,2023-07-28T17:41:51.000z,2023-07-28T18:41:51.000z,615,Theodora,HIS HONOUR JUDGE Morse
12679423,2024-02-06T20:48:38.000z,2024-02-06T21:48:38.000z,615,Rebekah,His Honour Judge Bowen
12682472,2024-05-27T17:25:12.000z,2024-05-27T18:25:12.000z,615,Haisley,Avila KC
12682877,2024-02-13T10:48:15.000z,2024-02-13T11:48:15.000z,615,Naomi,N/A
12687552,2023-06-21T12:21:15.000z,2023-06-21T13:21:15.000z,651,Lillian,N/A
12700436,2024-04-06T09:39:59.000z,2024-04-06T10:39:59.000z,615,Eliza,Blankenship QC
12704420,2024-01-27T15:46:56.000z,2024-01-27T16:46:56.000z,615,Samara,HER HONOUR JUDGE Pollard
12721405,2023-03-20T00:27:35.000z,2023-03-20T01:27:35.000z,651,Grady,His Honour Judge McCarty
12722862,2023-11-07T10:45:54.000z,2023-11-07T11:45:54.000z,651,Rodney,HER HONOUR JUDGE Payne
12725214,2024-05-25T05:58:07.000z,2024-05-25T06:58:07.000z,615,Elliott,N/A
12733046,2023-11-11T02:13:06.000z,2023-11-11T03:13:06.000z,615,Kevin,Hodges QC
12753652,2023-11-19T13:02:23.000z,2023-11-19T14:02:23.000z,615,Ben,HER HONOUR JUDGE Skinner
12775012,2023-11-21T20:53:27.000z,2023-11-21T21:53:27.000z,613,Curtis,N/A
12777643,2024-04-23T00:17:12.000z,2024-04-23T01:17:12.000z,613,Lilianna,THE RECORDER OF WARRINGTON
12778329,2024-03-17T22:08:41.000z,2024-03-17T23:08:41.000z,649,Aspen,NONE
12806348,2024-01-28T07:55:02.000z,2024-01-28T08:55:02.000z,613,Zyair,Brown QC
12807630,2023-12-03T02:32:55.000z,2023-12-03T03:32:55.000z,649,Athena,HER HONOUR JUDGE Donaldson
12813667,2024-04-28T11:58:21.000z,2024-04-28T12:58:21.000z,613,Curtis,His Honour Judge Parker
12814244,2023-12-14T17:40:58.000z,2023-12-14T18:40:58.000z,613,Daphne,HIS HONOUR JUDGE Trevino
12821136,2023-11-16T12:05:47.000z,2023-11-16T13:05:47.000z,649,Kaden,Hurst QC
12827732,2023-09-11T03:23:47.000z,2023-09-11T04:23:47.000z,649,Cody,THE RECORDER OF WARRINGTON
12836906,2023-09-03T06:39:01.000z,2023-09-03T07:39:01.000z,649,Princess,THE RECORDER OF WARRINGTON
12858937,2023-04-26T08:54:05.000z,2023-04-26T09:54:05.000z,613,Abdiel,Her Honour Judge Dodson
12860348,2023-03-01T11:56:02.000z,2023-03-01T12:56:02.000z,649,Morgan,Gibson KC
12867885,2023-11-02T05:10:32.000z,2023-11-02T06:10:32.000z,613,Abdullah,Default, Judge
12871201,2023-11-04T13:32:35.000z,2023-11-04T14:32:35.000z,613,Rylee,HER HONOUR JUDGE Salas
12881813,2023-07-06T12:29:03.000z,2023-07-06T13:29:03.000z,649,Kaitlyn,Ayala KC
12881814,2023-07-13T11:34:36.000z,2023-07-13T12:34:36.000z,613,Kaitlyn,HIS HONOUR JUDGE Ayala
12884243,2023-12-30T09:33:34.000z,2023-12-30T10:33:34.000z,649,Zayne,Her Honour Judge Frye
12891498,2023-05-31T00:46:20.000z,2023-05-31T01:46:20.000z,613,Mikayla,HIS HONOUR JUDGE Myers
12894007,2024-02-16T00:07:34.000z,2024-02-16T01:07:34.000z,613,Zoey,Her Honour Judge Lang
12918903,2023-05-17T01:03:47.000z,2023-05-17T02:03:47.000z,649,Lucia,Carrillo QC
12929370,2023-07-08T07:43:40.000z,2023-07-08T08:43:40.000z,649,Nixon,Her Honour Judge Yu
12939735,2023-07-25T10:12:14.000z,2023-07-25T11:12:14.000z,484,Violette,THE RECORDER OF MERTHYR TYDFIL
12942716,2024-04-07T09:17:27.000z,2024-04-07T10:17:27.000z,698,Raul,Murphy KC
12943380,2024-05-14T07:21:16.000z,2024-05-14T08:21:16.000z,484,Quincy,Default, Judge
12948106,2023-09-16T07:12:01.000z,2023-09-16T08:12:01.000z,698,Julio,Her Honour Judge Cano
12955154,2023-09-01T01:41:43.000z,2023-09-01T02:41:43.000z,698,Kai,THE RECORDER OF MERTHYR TYDFIL
12955536,2024-04-15T14:40:44.000z,2024-04-15T15:40:44.000z,698,Naomi,N/A
12957480,2023-09-09T22:34:45.000z,2023-09-09T23:34:45.000z,698,Rebecca,HER HONOUR JUDGE Trejo
12960566,2023-03-08T03:18:56.000z,2023-03-08T04:18:56.000z,484,Quinn,Simon QC
12963605,2023-05-01T07:29:01.000z,2023-05-01T08:29:01.000z,698,Stephen,THE RECORDER OF MERTHYR TYDFIL
12974570,2023-06-11T21:19:11.000z,2023-06-11T22:19:11.000z,484,Hayden,Vincent QC
12980683,2024-01-20T09:36:58.000z,2024-01-20T10:36:58.000z,698,Adan,Huber KC
12983293,2023-05-17T08:25:00.000z,2023-05-17T09:25:00.000z,484,Benjamin,His Honour Judge Simpson
12986578,2023-10-08T07:24:07.000z,2023-10-08T08:24:07.000z,484,Layne,His Honour Judge Simon
12993976,2024-02-24T01:09:51.000z,2024-02-24T02:09:51.000z,698,Brandon,N/A
13004223,2023-12-02T17:35:14.000z,2023-12-02T18:35:14.000z,484,Zayne,N/A
13008542,2024-03-24T08:31:31.000z,2024-03-24T09:31:31.000z,484,Katelyn,HIS HONOUR JUDGE Mathews
13009874,2023-12-31T06:53:06.000z,2023-12-31T07:53:06.000z,484,Halo,THE RECORDER OF MERTHYR TYDFIL
13019676,2024-02-09T21:39:06.000z,2024-02-09T22:39:06.000z,484,Jakob,Scott QC
13024092,2024-01-01T17:45:42.000z,2024-01-01T18:45:42.000z,484,Kehlani,THE RECORDER OF MERTHYR TYDFIL
13031684,2024-05-06T02:44:46.000z,2024-05-06T03:44:46.000z,698,Zachariah,NONE
13037571,2023-10-07T13:13:50.000z,2023-10-07T14:13:50.000z,484,Fernanda,Gibson KC
13058052,2023-07-17T19:52:16.000z,2023-07-17T20:52:16.000z,698,Isaiah,Silva QC
13077017,2023-10-01T19:02:05.000z,2023-10-01T20:02:05.000z,484,Bowen,HER HONOUR JUDGE Gomez
13077721,2023-09-07T22:17:06.000z,2023-09-07T23:17:06.000z,484,Dallas,THE RECORDER OF MERTHYR TYDFIL
13082531,2023-09-24T11:50:07.000z,2023-09-24T12:50:07.000z,484,Otis,N/A
13089429,2023-08-13T08:48:26.000z,2023-08-13T09:48:26.000z,698,Charles,Pruitt KC
13102133,2023-06-07T01:03:34.000z,2023-06-07T02:03:34.000z,802,Jameson,Default, Judge
13118899,2023-03-11T12:13:16.000z,2023-03-11T13:13:16.000z,802,Amber,Default, Judge
13125625,2024-05-20T03:56:34.000z,2024-05-20T04:56:34.000z,489,Kelvin,Singleton KC
13128617,2023-10-12T22:30:00.000z,2023-10-12T23:30:00.000z,489,Cataleya,His Honour Judge Santos
13132419,2024-01-05T10:34:26.000z,2024-01-05T11:34:26.000z,489,Ryker,Truong KC
13133851,2023-12-01T13:15:32.000z,2023-12-01T14:15:32.000z,489,Emerald,N/A
13141117,2023-07-04T18:50:46.000z,2023-07-04T19:50:46.000z,489,Zaire,Default, Judge
13141470,2023-06-22T00:32:00.000z,2023-06-22T01:32:00.000z,489,Clementine,THE RECORDER OF NEWPORT CROWN COURT
13170442,2023-05-28T20:09:17.000z,2023-05-28T21:09:17.000z,489,Andre,Her Honour Judge Massey
13175890,2024-01-23T16:27:55.000z,2024-01-23T17:27:55.000z,489,Blair,Griffin QC
13181910,2023-12-02T08:59:58.000z,2023-12-02T09:59:58.000z,802,Londyn,NONE
13186922,2023-11-12T07:22:38.000z,2023-11-12T08:22:38.000z,802,Marceline,HIS HONOUR JUDGE Russo
13197772,2024-01-09T04:17:04.000z,2024-01-09T05:17:04.000z,489,Thalia,N/A
13200387,2023-03-21T07:44:22.000z,2023-03-21T08:44:22.000z,489,Thalia,Default, Judge
13202164,2023-10-15T18:41:08.000z,2023-10-15T19:41:08.000z,489,Ronin,His Honour Judge Silva
13205927,2023-03-10T12:40:41.000z,2023-03-10T13:40:41.000z,489,Leyla,His Honour Judge Bentley
13220999,2023-09-21T07:33:41.000z,2023-09-21T08:33:41.000z,802,Erin,HER HONOUR JUDGE Todd
13222216,2023-09-06T16:04:24.000z,2023-09-06T17:04:24.000z,489,Judith,NONE
13240813,2024-01-20T08:24:45.000z,2024-01-20T09:24:45.000z,489,Itzayana,THE RECORDER OF NEWPORT CROWN COURT
13241014,2023-12-20T16:20:06.000z,2023-12-20T17:20:06.000z,802,Azrael,THE RECORDER OF NEWPORT CROWN COURT
13246701,2023-12-06T10:31:16.000z,2023-12-06T11:31:16.000z,489,Roselyn,N/A
13247989,2024-01-20T11:22:52.000z,2024-01-20T12:22:52.000z,802,Alaina,NONE
13272520,2023-07-26T09:28:54.000z,2023-07-26T10:28:54.000z,447,Kinslee,Default, Judge
13286687,2023-10-03T04:26:38.000z,2023-10-03T05:26:38.000z,447,Josephine,THE RECORDER OF LEWES COMBINED COURT
13287613,2023-10-17T05:48:04.000z,2023-10-17T06:48:04.000z,447,Abigail,Her Honour Judge Ibarra
13298546,2023-07-01T12:35:34.000z,2023-07-01T13:35:34.000z,741,Itzayana,N/A
13303970,2023-03-06T12:54:36.000z,2023-03-06T13:54:36.000z,741,Diana,HIS HONOUR JUDGE Small
13311141,2023-05-23T15:34:00.000z,2023-05-23T16:34:00.000z,741,Kohen,His Honour Judge Portillo
13317250,2023-10-26T13:54:40.000z,2023-10-26T14:54:40.000z,741,Emilia,Lang QC
13320159,2023-07-01T19:25:00.000z,2023-07-01T20:25:00.000z,447,Leonel,His Honour Judge Castro
13320484,2023-10-01T06:22:04.000z,2023-10-01T07:22:04.000z,447,Rayna,THE RECORDER OF LEWES COMBINED COURT
13328957,2023-11-10T04:03:18.000z,2023-11-10T05:03:18.000z,741,Dorothy,NONE
13332961,2023-03-20T21:44:20.000z,2023-03-20T22:44:20.000z,447,Leonel,THE RECORDER OF LEWES COMBINED COURT
13341606,2024-05-07T02:11:12.000z,2024-05-07T03:11:12.000z,447,Lainey,NONE
13343581,2023-03-12T11:41:36.000z,2023-03-12T12:41:36.000z,741,Case,Lee QC
13346963,2024-02-18T04:46:02.000z,2024-02-18T05:46:02.000z,447,Laila,Her Honour Judge Hartman
13347662,2023-11-27T08:04:35.000z,2023-11-27T09:04:35.000z,447,Elisabeth,Default, Judge
13348731,2023-05-03T16:40:46.000z,2023-05-03T17:40:46.000z,447,Elisabeth,His Honour Judge Barry
13352720,2023-11-03T21:57:12.000z,2023-11-03T22:57:12.000z,447,Ryder,His Honour Judge Moon
13369371,2024-04-09T19:31:56.000z,2024-04-09T20:31:56.000z,741,Quinton,Nash KC
13372493,2024-02-24T16:27:53.000z,2024-02-24T17:27:53.000z,447,Ayden,N/A
13374072,2024-01-03T04:38:27.000z,2024-01-03T05:38:27.000z,447,Briar,NONE
13377212,2023-05-29T01:11:51.000z,2023-05-29T02:11:51.000z,741,Kylian,N/A
13381709,2023-12-08T22:10:48.000z,2023-12-08T23:10:48.000z,741,Roselyn,THE RECORDER OF LEWES COMBINED COURT
13391067,2023-06-09T08:40:03.000z,2023-06-09T09:40:03.000z,741,Kendra,NONE
13392659,2023-04-29T15:38:07.000z,2023-04-29T16:38:07.000z,447,Otis,His Honour Judge Herrera
13395945,2023-11-29T13:24:03.000z,2023-11-29T14:24:03.000z,741,Armani,NONE
13401785,2024-01-20T21:52:05.000z,2024-01-20T22:52:05.000z,741,Nellie,Her Honour Judge Adkins
13412388,2023-06-10T04:04:21.000z,2023-06-10T05:04:21.000z,447,Kehlani,Palacios QC
13412422,2023-09-23T12:25:28.000z,2023-09-23T13:25:28.000z,741,Sloan,Gallagher KC
13418366,2024-05-20T12:51:36.000z,2024-05-20T13:51:36.000z,425,Louie,NONE
13427953,2023-05-06T14:40:02.000z,2023-05-06T15:40:02.000z,425,Amari,Lloyd QC
13434746,2023-11-12T10:29:45.000z,2023-11-12T11:29:45.000z,600,Lina,Her Honour Judge Aguirre
13438457,2024-01-19T15:27:50.000z,2024-01-19T16:27:50.000z,425,Magdalena,Johnson KC
13439363,2023-12-11T07:25:19.000z,2023-12-11T08:25:19.000z,425,Leyla,Her Honour Judge Marin
13457999,2024-02-26T03:11:41.000z,2024-02-26T04:11:41.000z,425,Kylan,Default, Judge
13464452,2024-03-06T04:14:06.000z,2024-03-06T05:14:06.000z,600,Alec,N/A
13470115,2024-05-22T08:39:53.000z,2024-05-22T09:39:53.000z,425,Mackenzie,Her Honour Judge Benitez
13483515,2023-10-13T03:18:45.000z,2023-10-13T04:18:45.000z,425,Kylee,Her Honour Judge Noble
13487264,2023-03-11T21:33:07.000z,2023-03-11T22:33:07.000z,425,Samara,Her Honour Judge Chan
13488276,2023-09-16T21:55:04.000z,2023-09-16T22:55:04.000z,600,Hugo,NONE
13495747,2023-06-14T19:13:38.000z,2023-06-14T20:13:38.000z,425,Jack,THE RECORDER OF IPSWICH
13501981,2024-04-05T16:37:44.000z,2024-04-05T17:37:44.000z,425,Nixon,NONE
13502428,2023-06-18T01:29:23.000z,2023-06-18T02:29:23.000z,600,Grant,HIS HONOUR JUDGE Wong
13505049,2023-09-19T18:35:07.000z,2023-09-19T19:35:07.000z,600,Lucian,Wolfe KC
13512503,2023-12-12T13:00:56.000z,2023-12-12T14:00:56.000z,600,Mark,Blanchard QC
13515965,2023-05-25T07:23:46.000z,2023-05-25T08:23:46.000z,600,Tristan,Truong QC
13518259,2023-11-22T19:38:57.000z,2023-11-22T20:38:57.000z,600,Yousef,NONE
13521311,2023-09-20T12:28:01.000z,2023-09-20T13:28:01.000z,425,Adam,HER HONOUR JUDGE Freeman
13522013,2023-09-18T19:10:47.000z,2023-09-18T20:10:47.000z,600,Aria,Acosta QC
13522369,2023-04-13T07:26:06.000z,2023-04-13T08:26:06.000z,600,Marie,NONE
13523772,2023-08-17T10:28:01.000z,2023-08-17T11:28:01.000z,600,Linda,HER HONOUR JUDGE Barry
13531003,2023-04-12T09:50:40.000z,2023-04-12T10:50:40.000z,600,Emery,NONE
13535069,2024-02-17T15:09:30.000z,2024-02-17T16:09:30.000z,425,Ruth,Her Honour Judge Meyer
13540150,2023-07-29T00:32:14.000z,2023-07-29T01:32:14.000z,600,London,N/A
13541914,2024-01-07T09:49:26.000z,2024-01-07T10:49:26.000z,600,Vihaan,His Honour Judge Heath
13548039,2023-03-24T06:07:28.000z,2023-03-24T07:07:28.000z,600,Braylee,HER HONOUR JUDGE Koch
13559465,2023-12-08T18:38:21.000z,2023-12-08T19:38:21.000z,425,Hunter,Her Honour Judge Lee
13568756,2023-06-04T01:33:26.000z,2023-06-04T02:33:26.000z,600,Tru,Williamson QC
13583669,2023-09-03T22:55:37.000z,2023-09-03T23:55:37.000z,628,Destiny,Brown KC
13587055,2023-04-30T13:54:37.000z,2023-04-30T14:54:37.000z,762,Gianni,THE RECORDER OF WOOLWICH
13588929,2023-11-02T13:05:27.000z,2023-11-02T14:05:27.000z,762,Elyse,HER HONOUR JUDGE Perkins
13602667,2023-05-08T00:02:45.000z,2023-05-08T01:02:45.000z,762,Esperanza,Her Honour Judge Rivera
13639073,2023-09-11T11:43:37.000z,2023-09-11T12:43:37.000z,762,Cadence,N/A
13665706,2024-03-13T18:40:30.000z,2024-03-13T19:40:30.000z,762,Lillian,THE RECORDER OF WOOLWICH
13673056,2024-03-04T09:13:29.000z,2024-03-04T10:13:29.000z,762,Opal,Her Honour Judge Atkins
13686772,2024-04-03T01:33:35.000z,2024-04-03T02:33:35.000z,762,Braelynn,Default, Judge
13690685,2024-02-15T14:06:43.000z,2024-02-15T15:06:43.000z,762,Lucian,Barker KC
13691329,2024-05-12T17:16:10.000z,2024-05-12T18:16:10.000z,762,Adriana,Hail QC
13697708,2023-02-27T18:58:46.000z,2023-02-27T19:58:46.000z,762,Zhuri,Villalobos KC
13709235,2024-04-05T04:33:39.000z,2024-04-05T05:33:39.000z,628,Augustine,HER HONOUR JUDGE Lynn
13712394,2023-04-28T18:08:47.000z,2023-04-28T19:08:47.000z,628,Rome,THE RECORDER OF WOOLWICH
13717693,2023-10-12T09:36:26.000z,2023-10-12T10:36:26.000z,762,Mabel,His Honour Judge Brooks
13718614,2023-06-27T10:28:13.000z,2023-06-27T11:28:13.000z,762,King,NONE
13721934,2023-05-04T22:02:37.000z,2023-05-04T23:02:37.000z,628,Lyra,Her Honour Judge Zhang
13722249,2023-09-14T08:17:23.000z,2023-09-14T09:17:23.000z,762,Jakari,NONE
13723382,2024-05-24T10:52:19.000z,2024-05-24T11:52:19.000z,762,Gabrielle,Herrera QC
13731660,2023-05-09T00:26:44.000z,2023-05-09T01:26:44.000z,628,Arielle,Becker QC
13736724,2024-02-29T10:26:20.000z,2024-02-29T11:26:20.000z,628,Sarai,HER HONOUR JUDGE Huffman
13740493,2023-12-28T09:34:13.000z,2023-12-28T10:34:13.000z,762,Jayce,HER HONOUR JUDGE Roach
13743658,2023-06-08T07:54:58.000z,2023-06-08T08:54:58.000z,762,Londyn,N/A
13759131,2024-03-22T21:25:16.000z,2024-03-22T22:25:16.000z,628,Josue,Her Honour Judge Wilkins
13762861,2024-04-17T17:19:58.000z,2024-04-17T18:19:58.000z,628,Grady,HER HONOUR JUDGE Greene
13768227,2024-03-24T01:56:48.000z,2024-03-24T02:56:48.000z,628,Calliope,His Honour Judge Anderson
13783377,2023-10-12T01:47:52.000z,2023-10-12T02:47:52.000z,762,Eden,Default, Judge
13789220,2024-01-07T10:26:37.000z,2024-01-07T11:26:37.000z,628,Kevin,Her Honour Judge Phan
13792813,2024-04-14T14:03:14.000z,2024-04-14T15:03:14.000z,628,Harry,N/A
13801936,2024-04-15T17:23:58.000z,2024-04-15T18:23:58.000z,762,Ava,NONE
13819284,2023-09-28T09:07:25.000z,2023-09-28T10:07:25.000z,628,Koa,NONE
13820216,2023-08-12T08:21:34.000z,2023-08-12T09:21:34.000z,628,Johnathan,HIS HONOUR JUDGE Morrison
13823659,2024-02-27T01:07:55.000z,2024-02-27T02:07:55.000z,762,Hadley,HIS HONOUR JUDGE Shaffer
13840106,2023-05-21T11:14:00.000z,2023-05-21T12:14:00.000z,628,Conner,His Honour Judge Jenkins
13844294,2023-04-14T00:12:56.000z,2023-04-14T01:12:56.000z,628,Jonathan,HIS HONOUR JUDGE Roth
13849824,2023-09-07T18:09:24.000z,2023-09-07T19:09:24.000z,628,Zeke,Barrera QC
13850959,2024-04-08T19:27:36.000z,2024-04-08T20:27:36.000z,628,Dallas,Her Honour Judge Farmer
13853798,2023-09-27T05:51:46.000z,2023-09-27T06:51:46.000z,628,Leroy,THE RECORDER OF WOOLWICH
13854234,2024-02-12T12:20:44.000z,2024-02-12T13:20:44.000z,628,Annabella,HER HONOUR JUDGE Kramer
13862109,2023-11-23T11:55:32.000z,2023-11-23T12:55:32.000z,628,Denise,Her Honour Judge Whitney
13868354,2023-12-13T17:48:59.000z,2023-12-13T18:48:59.000z,628,Arjun,NONE
13872745,2023-10-18T20:21:04.000z,2023-10-18T21:21:04.000z,762,Eva,Fletcher QC
13882079,2023-03-04T05:13:02.000z,2023-03-04T06:13:02.000z,628,Gabriela,His Honour Judge Wilkinson
13882358,2023-08-10T16:05:06.000z,2023-08-10T17:05:06.000z,762,Kash,Default, Judge
13894420,2023-05-19T22:35:15.000z,2023-05-19T23:35:15.000z,628,Jovie,THE RECORDER OF WOOLWICH
13933802,2024-02-28T19:33:25.000z,2024-02-28T20:33:25.000z,762,Baylor,Default, Judge
13940231,2023-06-26T07:08:56.000z,2023-06-26T08:08:56.000z,628,Maddison,HER HONOUR JUDGE Fisher
13946904,2024-03-17T22:46:43.000z,2024-03-17T23:46:43.000z,762,Bailee,THE RECORDER OF WOOLWICH
13947026,2023-05-10T11:35:14.000z,2023-05-10T12:35:14.000z,628,Mordechai,Morton KC
13948732,2023-10-04T01:53:57.000z,2023-10-04T02:53:57.000z,762,Ayden,Her Honour Judge Bonilla
13952603,2023-04-03T19:10:51.000z,2023-04-03T20:10:51.000z,762,Easton,NONE
13955590,2024-01-30T04:45:54.000z,2024-01-30T05:45:54.000z,762,Mordechai,HER HONOUR JUDGE Kerr
13956039,2024-01-25T21:11:19.000z,2024-01-25T22:11:19.000z,762,River,THE RECORDER OF WOOLWICH
13984188,2023-10-02T12:00:18.000z,2023-10-02T13:00:18.000z,628,Kyrie,HER HONOUR JUDGE Church
13996009,2023-06-04T12:20:08.000z,2023-06-04T13:20:08.000z,607,Ty,THE RECORDER OF SWANSEA
14004657,2023-03-13T09:31:58.000z,2023-03-13T10:31:58.000z,713,Danny,Doyle KC
14018451,2023-11-01T14:16:10.000z,2023-11-01T15:16:10.000z,713,Wade,Default, Judge
14026923,2023-02-26T12:44:44.000z,2023-02-26T13:44:44.000z,607,Julissa,THE RECORDER OF SWANSEA
14041260,2024-04-03T05:15:22.000z,2024-04-03T06:15:22.000z,713,Corbin,N/A
14042408,2023-04-26T04:47:39.000z,2023-04-26T05:47:39.000z,607,Joziah,Underwood QC
14057704,2024-01-10T18:56:45.000z,2024-01-10T19:56:45.000z,713,Khari,Default, Judge
14059684,2023-05-18T07:51:25.000z,2023-05-18T08:51:25.000z,607,Benjamin,Liu QC
14062603,2023-04-27T10:16:33.000z,2023-04-27T11:16:33.000z,713,Atreus,Adams QC
